qid,vid,Start Frame,End Frame,question,answer,a0,a1,a2,a3,a4
2294,S03E19,5495,5975,Why did Jerry put himself on a catapult?,4,Jerry wanted the rock to hit Tom while Tom was not looking.,Jerry jumped to avoid getting caught,Jerry saw a water droplet dropping above him,Jerry saw Tom chasing after him,Jerry wanted to catapult himself from the outdoors into the mouse hole.
2295,S03E19,5495,6150,Why did Mechano block the mouse hole?,3,Mechano was using various weapons.,Mechano wanted to kick Jerry out of the house.,Tom wanted to grab Jerry.,Mechano wanted to prevent Jerry from catapulting himself into the mouse hole.,Mechano wanted to catch the clockwork mice and kick them out of the house.
2296,S03E19,6000,6150,Why did Mechano shoot Jerry out of the house?,1,to not get caught by tom,Mechano wanted to kick Jerry out of the house.,Jerry blew out the fire that Tom lit on Mammy Two Shoes' feet.,Jerry wanted to run away from Toodles.,Jerry knew that he was going to get kicked out of the house.
2297,S03E19,6180,6610,Why did Jerry send mechanical mouses into the house?,3,Jerry wanted to crawl through the hose from the window to the mouse hole.,Jerry was being chased by Tom.,Jerry was attracted to the toy mouse,Jerry wanted to create a diversion for Mechano.,Jerry was trying to hide from Tom in the mouse hole.
2306,S03E20,920,1058,why did tom looked scared?,1,Tom saw the kitchen in a mess.,the captain was scolding tom,The pole Tom was on suddenly fell,Tom saw Spike approaching.,Tom broke his teeth from biting into the seashell.
2307,S03E20,1062,1291,why was tom searching?,2,Tom wanted to steal a chicken drumstick,Tom wanted to make sure that Jerry was not nearby,Tom was searching for Jerry,jerry was missing,Tom wanted to push Jerry into the hole without being seen.
2308,S03E20,1366,1560,why did jerry take out the brochure?,1,because jerry wanted to check if tom was still in front,jerry was seeing the name of the ship on the brochure,Jerry wanted to hide,Jerry heard the loud crashing noises.,Jerry wanted to get out of the water 
2309,S03E20,1635,2125,Why did Jerry look angry?,4,Jerry found that he had been caught by a rope.,jerry was angry that tom did not respond to jerry,Jerry suddenly fell into a hole while walking.,Jerry saw Eagle flying towards Jerry.,because tom kicked jerry out of the ship and a coconut fell on Jerry's head
2310,S03E20,2433,2608,why did Jerry run back on the rope?,4,Jerry wanted to prevent Tom from running away.,Jerry wanted to untie the string that held the sandbag,Jerry wanted to use the string as a lasso,Jerry wanted to make Tom float up.,Jerry saw tom holding the other end of the rope
2311,S03E20,2749,2869,Why did Tom close the window?,2,Tom was stuck in the window,Tom slid off the stairs banister into the window.,Tom wanted to prevent jerry from entering the ship.,Tom wanted to see what was happening inside the house.,Tom wanted to look outside to find Jerry.
2312,S03E20,3216,3445,Why did Jerry shout for help?,3,Jerry wanted to attract Tom's attention.,Jerry did not want to be eaten by Tom.,Jerry bumped his head on a steel sprinkler.,To make Tom throw the lifebuoy from the ship,Jerry was shocked.
2313,S03E20,3607,3747,why did tom look around?,2,Jerry started kissing Tom.,Jerry brought out a huge stone,jerry was missing,Tom heard noises beside tom.,Tom realised that he took a bite of nothing.
2314,S03E20,3826,3882,Why did jerry cover himself with the white book?,3,jerry was getting rid of the book on him,"A bottle of white shoe polish poured over Jerry, turning Jerry white.",Jerry was curious about the book,so that tom would not see jerry,because jerry was covered in flour
2315,S03E20,3900,4213,Why did Tom suddenly stop walking?,2,because tom wanted to go to the back of jerry,Tom heard the train sound behind Tom.,Tom realised that Jerry was sitting on the chair,Jerry used the ink bottle to threaten Tom to walk away.,Tom ran into the wooden plank.
2316,S03E20,4328,4410,why did jerry shift the soap?,3,Jerry wanted to spit soup at Tom's face.,Jerry wanted to throw the custard in the spoon onto Tom's face.,Tom wanted to trap Jerry in the dish.,so that tom will step on the soap and slide,Jerry wanted to pass the napkin to Tom.
2317,S03E20,4442,4517,why did tom salute the captain?,0,tom was sliding past the captain on the soap,Tom wanted to pretend to be the captain's shadow.,The captain wanted to knock Tom out.,Tom ran to catch the captain after seeing the captain fall off the ship.,because jerry pushed tom out of the ship using a stick
2318,S03E20,4864,5132,why did jerry pull the plug from the pool?,3,Tom took off the hook and made Jerry slide off the hammock and into the water.,jerry wanted to ignite the fire in the chimney,Jerry saw Tom float right down the drain.,Jerry wanted to drain the pool water.,Jerry wanted to trip Tom and make Tom fall down.
2319,S03E20,5268,5358,why did tom shout and jump?,0,Tom was in pain,Tom realised that there was a swarm of bees on his head.,Tom's toes were swelling.,tom saw an angry spike chasing him.,tom saw a firework coming towards him.
2320,S03E20,5544,5629,why did tom salute the captain?,1,The captain wanted to knock Tom out.,because the captain walked past tom,because jerry pushed tom out of the ship using a stick,Tom wanted to pretend to be the captain's shadow.,Tom ran to catch the captain after seeing the captain fall off the ship.
2321,S03E20,5746,5874,why did tom grab onto the ship?,1,tom wanted to follow the persian cat,because jerry pushed tom out of the ship using a stick,Tom was following Jerry who jumped into the sea.,tom saw spike running towards tom,Tom was in pain from sitting on a bear trap
2322,S03E20,6180,6276,why did tom throw the explosive into the room and close the door?,1,Tom wanted Jerry and the pup to slip out of the door.,so that the explosive will hit jerry and the explosion will be contained within the room,to check why there was no explosion sound,Tom knocked the door down to run through the door.,Tom was in a hurry to go outside.
2323,S03E20,6180,6305,Why did Tom close his eyes and ears?,0,Tom was bracing himself.,Tom saw a straw in the milk bowl.,Tom was shocked.,Tom heard plates crashing.,Tom was awakened by Jerry.
2324,S03E20,6180,6405,why did tom open the door?,1,Tom was waiting for Tuffy.,to check why there was no explosion sound,Tom wanted to enter the house through the window.,because tom wanted toots to open the gift by herself,Tom was playing pranks on Jerry by slamming the fridge door on Jerry.
2325,S03E20,6723,6850,why did tom stop chasing jerry?,1,Tom did not intend to catch Jerry as Tom was relaxing.,they entered into a theater in the ship,Tom wanted to play tricks on Jerry.,Tom did not want Jerry to notice Tom,jerry wanted to approach tom before jerry started barking
2334,S03E21,630,910,Why was Spike smiling?,0,Spike was building his dream house.,Spike and Tyke were happy.,Spike was restrained by a leash.,Spike knew that Tom was alone in the house.,Spike was amused.
2335,S03E21,950,1230,Why did Tom break the door?,3,Jerry had re-entered the house through a small door.,Tom wanted to get the parcel that was delivered,tom wanted to prevent jerry from entering,Tom ran into the door.,the captain was disappointed with tom
2336,S03E21,1120,1350,Why did Tom take a piece of plank from Spike?,2,Tom thought that he was carrying the baby,Tom wanted to use the plank to help Tom fly.,Tom wanted to whack Jerry with the plank.,Tom wanted to distract Spike.,Tom wanted Spike to fetch the plank.
2337,S03E21,1120,1395,Why did Tom run away?,0,Tom saw Spike glaring at Tom.,Jerry had a glass over the table,Tom wanted to find Jerry and the pup.,Tom fell into the hole.,Tom saw St. Bernard.
2338,S03E21,1300,2000,Why did Spike grab Tom's tail?,1,Tom thought that he was carrying the baby,Spike did not want to let Tom get away.,Spike heard the bell ring and thought that Jerry was in trouble.,Spike heard Tom scream.,Spike wanted to inflict pain on Tom.
2339,S03E21,1555,2000,Why did Spike grab Tom by the neck?,3,Spike wanted to catch and inflict physical pain on Tom.,Spike heard the bell ring and thought that Jerry was in trouble.,Tom was mocking Spike by inflicting pain on Spike.,Spike wanted to warn Tom.,Tom blew raspberries at Spike.
2340,S03E21,1555,2270,Why did Tom wipe his sweat?,2,tom wanted to clean the lemon juice on his hands,Tom wanted to clean the ink stained drapes.,Tom managed to escape from Spike.,Jerry had escaped from Tom.,Tom was sprayed by the champagne.
2341,S03E21,2280,2465,Why did Tom hide behind the wall?,2,Tom was scared.,Tom was waiting for Tuffy.,Tom saw Jerry approaching around the corner.,Spike was chasing Tom.,Tom was pulled back to the wall by his suit.
2342,S03E21,2325,2465,Why did Jerry jump up?,0,Jerry saw Tom.,Jerry wanted to let Tom see Jerry.,The gun Jerry was holding kept tilting backwards.,tom shot down the plane with firecrackers.,Jerry was trying to get away from Tom by jumping down the pipe.
2343,S03E21,2470,2630,Why did Jerry dig a hole under the dog house?,2,Jerry wanted to hide from Butch,Jerry wanted to bring the pup back into the house.,Jerry was trying to go under the dog house.,Jerry wanted to run away from Toodles.,Jerry wanted Tom to pull the dog house instead of Jerry.
2344,S03E21,2630,2735,Why did Spike hit Tom's head with a hammer?,3,Tom blew raspberries at Spike.,Tom wanted to knock out the animal that Tom had caught.,Spike heard the bell ring and thought that Jerry was in trouble.,Spike wanted to inflict pain on Tom.,because spike wanted to grab jerry from tom
2345,S03E21,2630,2940,Why did Tom start running backwards?,2,The swordfish was chasing Tom.,Tom wanted to run away from the bull,Tom lost his balance.,Tom wanted to run away from Mammy Two Shoes.,tom was chasing jerry
2346,S03E21,2735,3060,Why was Spike pouting?,2,Spike had stepped on a nail.,Spike was confused.,Spike's dog house was destroyed after being rebuilt.,Tom was continuously hitting Spike.,Spike was chasing after the bone.
2347,S03E21,3070,3310,Why did Spike look around?,4,Spike realised that Tom had tricked Spike.,Spike wanted to find Tyke.,Spike saw Tom throwing the charcoal out of the bag.,because spike followed the smell of meat,Spike was looking around for Tom.
2348,S03E21,3310,3530,Why did Jerry push a rollerblade?,0,Jerry wanted Tom to trip on the rollerblade.,"because jerry wanted to push a skateboard under Tom's foot, and send him straight into Spike", Jerrys fairy godmother casted the magic to Jerry.,Tom wanted to roll Jerry over with the roller.,Jerry wanted the rake to ring the triangle.
2349,S03E21,3465,3755,Why did Spike look shocked?,4,Spike heard noises from behind.,Spike was looking around for Tom.,Spike saw the moving sandwich.,Spike saw the bone with Tom.,Spike realised that he was painting Tom instead of the dog house.
2350,S03E21,3755,3960,Why did Tom grab a hammer?,2,Jerry wanted to trick Tom.,Jerry wanted to hurt Tom,Tom wanted to act like he was going to ax the dog house.,Jerry unplugged the electromagnet again and the head of hammer fell.,Tom wanted to hit Jerry.
2351,S03E21,4125,4300,Why did Tom hit Spike on the head?,0,Tom wanted to knock Spike out.,Spike was angry at Tom.,Tom mistook Spike as Jerry.,Spike wanted to hurt Tom.,Spike was giving Tom a warning to leave Jerry alone.
2352,S03E21,4400,4720,Why did Tom push the roller?,1,Tom was trying to untie all the rope,Tom wanted to roll Jerry over with the roller.,Tom was preparing to hit Quacker and Jerry.,Tom wanted to push his whiskers back for even lengths.,Jerry wanted Tom to trip on the rollerblade.
2353,S03E21,4560,4900,Why did Spike open his eyes wide?,2,Spike was looking around for Tom.,Spike saw the hot dogs moving out of his picnic basket.,Spike saw Tom approaching from a distance with the roller.,Spike realised that Tom had tricked Spike.,Spike noticed Tom's tail and saw Tyke walking on the ground.
2354,S03E21,4560,5030,Why did Spike stick his hand out?,1,Spike wanted to use his jacket to cover the puddle.,Spike was telling Tom to stop.,Spike was waving to get Tyke's attention.,Spike was expressing his gratitude to Jerry.,Spike saw the sandwich move and thought that there was something in the sandwich.
2355,S03E21,5100,5260,Why did Tom scream?,3,Jerry wanted to scare Tom,Tom was in pain.,Tom was angry.,Tom saw Jerry throw the dynamite into Spike's house.,Tom wanted to catch and inflict pain on Jerry.
2356,S03E21,5225,5460,Why did Tom shake his head?,1,Tom was startled.,Tom was telling Spike not to peek into the dog house.,Tom was scared.,Tom did not know where Jerry ran to.,Tom was confused.
2367,S03E22,648,858,Why did Jerry go into the fridge?,0,Jerry was reaching into the fridge to steal food.,tom wanted mammy two shoes to open the fridge and find jerry,Jerry wanted to let a donkey come into the house.,Jerry wanted the ironing board to fall out and hit Tom.,Jerry heard Spike's scream.
2368,S03E22,648,925,Why did Tom slam the fridge door?,1,to check why there was no explosion sound,Tom was playing pranks on Jerry by slamming the fridge door on Jerry.,Butch wanted to stop Tom from snatching the ham.,Tom wanted to hide,Tom wanted Jerry and the pup to slip out of the door.
2369,S03E22,976,1140,Why did Tom grab the two pies?,4,Tom wanted to stop the pie from falling on the ground.,Jerry wanted to inflict physical pain on Tom.,Jerry wanted to grab Quacker and distract Tom by throwing the pie at Tom.,Jerry was angry.,Tom was playing pranks on Jerry by hitting Jerry with two pies.
2370,S03E22,1142,1285,Why was Jerry running away from Tom?,1,Jerry was marching in front of Tom to get Tom to follow Jerry.,Jerry was running away to avoid Tom's mouse trap.,Tom wanted to confront Jerry.,Jerry did not want to be hit by Tom or Butch.,Jerry wanted to pull Tom out.
2371,S03E22,1336,1485,Why was Tom laughing?,1,Tom had caught Jerry.,Tom was amused.,Tom thought that Jerry was alone in the house.,Tom humiliated himself,Tom saw Spike sleeping.
2372,S03E22,1336,1800,Why did Jerry turn white?,1,Jerry turned black after the female robot exploded in front of him.,"A bottle of white shoe polish poured over Jerry, turning Jerry white.",Jerry swallowed watermelon seeds,Tom rubbed the chalk on Jerry's head.,Jerry got dipped into the black shoe polish.
2373,S03E22,1833,2675,Why was Tom biting his fingers?,1,The sleeping Tom thought that he was eating a sausage.,Tom was scared.,Tom was searching for the ground., Toms hand was in pain., The starfish was stuck on Toms hands
2374,S03E22,2985,3310,Why did Tom jump up?,0,Tom saw the white Jerry.,Tom saw Spike was dragged by Tom's fishing hook.,Tom blocked the airflow of the jetpack.,The boxing glove hit Tom.,Tom saw Jerry and Topsy shaking hands.
2375,S03E22,3390,3550,Why was Jerry waving at Tom?,1,Tom wanted Jerry to bring the equipment out.,Jerry wanted to get Tom's attention.,Tom saw Jerry shaking and opening the soda bottle.,Jerry hurt Tom,Tom did not want Jerry to drop the glass
2376,S03E22,3390,3645,Why did Tom run towards Jerry?,3,Jerry raised his palm to ask Tom to stop.,Tom wanted to put Jerry inside Tom's suit.,Jerry was threatening Tom,Tom wanted to cushion Jerry's fall with a pillow.,Tom did not want Jerry to drop the glass
2377,S03E22,3750,3900,Why did Tom run towards the piano?,3,Tom wanted to show that he could play the piano with his eyes closed.,so that jerry can't see tom,Tom climbed on the piano to catch Jerry.,Tom wanted to use his head to block the piano cover from falling.,Tom was running away from Spike.
2378,S03E22,4038,4278,Why did Tom blow Jerry?,2,Tom wanted to trap Jerry on the blinds.,Tom wanted Jerry to be on the basket with Tom,Tom was blowing Jerry upwards into the air towards the cabinet.,Tom was annoyed with Jerry and wanted to inflict pain on Jerry.,Jerry took the opportunity to spin Tom while Tom and Jerry danced together.
2379,S03E22,4038,4460,Why did Tom turn purple?,3,Tom was scared.,Tom felt sick.,Tom was covered in tar.,Tom was out of breath.,Tom was in pain.
2380,S03E22,4545,4760,Why did Jerry grab a hammer?,3,Jerry wanted to hurt and taunt Tom.,Jerry wanted to put screwdriver inside the bone.,Jerry wanted Tom to hit the chair so that Mammy Two Shoes would fall.,Jerry wanted to pretend to use the hammer to hit himself.,Jerry was trying to hurt Butch
2381,S03E22,4545,4760,Why was Tom begging Jerry?,1,Tom wanted to put Jerry on a plate as a dish.,Tom was begging Jerry not to hit the hammer onto Jerry.,Tom caught Jerry.,Tom saw Jerry running away.,Tom wanted to put Jerry inside Tom's suit.
2382,S03E22,4545,5000,Why did Jerry hit Tom on the head?,2,Jerry wanted to inflict pain on Tom.,Jerry wanted to taunt Tom.,Tom pointed at Tom's head.,Tom was annoyed at Jerry,Tom wanted to get Jerry's attention.
2390,S03E23,1386,1476,Why did the big elephant look out of the train?,1,The elephant wanted to let go of the rope that she had stepped on,jumbo fell out of the train,The elephant was angry that Tom made her sneeze and launch Jerry into the sky,The elephant saw Jerry,The elephant saw the ball Jerry was holding blow up
2391,S03E23,1742,1843,why did jumbo hide under the blanket?,1,jerry wanted to make jumbo look like jerry,Jumbo saw Tom walking towards him.,Quacker was hiding from Tom.,jumbo was happy to see the big elephant,Tom did not want Jerry to be cold while sleeping.
2392,S03E23,2100,2333,why did tom ignore jumbo's trunk?,1,Tom wanted to unblock the mousehole,tom was tired and wanted to sleep,Tom did not want his owner to find him,tom threw his flower to the audiences and the audiences threw some items back,Tom's owner was angry at Tom
2393,S03E23,2583,2670,why did jumbo run under the blanket?,3,jumbo was happy to see the big elephant,Jerry was angry.,Jerry was thanking Jumbo.,jumbo wanted to escape.,jumbo wanted tom to pull him thinking that jumbo's tail was jerry's tail
2394,S03E23,3062,3639,why was tom walking angrily?,3,Tom was awoken from his nap.,Tom was being hit with watermelon seeds, Toms owner got a kitten,tom noticed that the milk disappeared,jerry was eating the pie
2395,S03E23,3755,3950,why did tom try to hit jerry with the plate?,4,Tom pointed at Tom's head.,Tom wanted to inflict pain on Jerry.,because tom wanted to catch jerry ,Tom was annoyed at Jerry.,tom was angry that jerry stole the milk
2396,S03E23,3850,4307,why did jerry shake jumbo's trunk?,1,jerry wanted to make jumbo look like jerry,Jerry was thanking Jumbo.,Jerry wanted to appear as a nuisance to Mammy Two Shoes.,Jerry was trying to get mammy two shoes to fall off the chair,Jerry wanted to be dry
2397,S03E23,4420,4560,why did jerry grab the bag of peanuts?,4,Jerry wanted to inflict pain on Tom.,jerry wanted to open the bag and free the bowling ball,jerry wanted the flour to fill the air,because jerry wanted to use the sack to pack the seal,Jerry and Jumbo were stealing the peanuts.
2398,S03E23,4900,5051,why did tom get scared?,3,Tom wanted to steal a chicken drumstick.,jerry was missing,Tom did not hear the explosions.,the peanuts on the floor started moving,Tom saw the kitchen in a mess.
2399,S03E23,5219,5341,why did tom try to open the door?,0,the peanuts went through the door gap,Tom wanted to open the door.,Tom was playing pranks on Jerry by slamming the fridge door on Jerry.,Spike was chasing Tom.,Tom wanted to enter the house through the window.
2400,S03E23,5517,5707,why did jerry paint jumbo?,0,jerry wanted to make jumbo look like jerry,Jerry wanted to use the stick to scoop Quacker out of Tom's pan.,Jerry wanted to imitate Tom.,Jerry wanted to paint Tom's face.,Jerry was thanking Jumbo.
2401,S03E23,5790,5979,why did jerry hit tom with the hammer and close the door?,1,Jerry wanted to trick Tom.,Jerry wanted to hurt and taunt Tom.,Jerry wanted to do the same to Tom who had slammed the door on Jerry.,Jerry wanted to keep Tom out of the mouse hole.,Jerry had re-entered the house through a small door.
2402,S03E23,6038,6113,why did tom quickly close the door?,1, Jerry and Quacker wanted to trap and put vanishing cream on Toms tail.,when tom opened the door tom saw a big version of jerry who was actually jumbo,tom wanted to go outside,Tom saw St. Bernard.,because tom wanted toots open the door
2403,S03E23,6623,6712,why did tom quietly open the door?,1,tom wanted to trap the bear into the closet,tom did not want to make noise,tom wanted to prevent jerry from entering,Tom wanted to stop the dog from getting inside the house.,because tom wanted to trap spike behind the door
2404,S03E23,6623,6784,why was tom shivering behind the door?,4,Tom was feeling cold.,Tom was hiding from Jerry and Uncle Pecos.,Tom was enjoying Uncle Pecos' performance.,Tom was worried.,tom was scared of being seen by jumbo
2405,S03E23,6838,6960,why was tom looking around?,2,Jerry started kissing Tom.,Tom heard noises beside tom.,jerry ran away,Tom's eyes were in pain,Tom did not hear the explosions.
2406,S03E23,6964,7024,why was tom scared?,2,jerry was missing,Tom saw the kitchen in a mess.,when tom ran he saw jumbo that looked like the big version of jerry run too,Tom did not hear the explosions.,Tom wanted to steal a chicken drumstick.
2407,S03E23,7053,7104,why was tom smiling?,1,Jerry gave Tom a great idea,Tom saw Jerry.,Tom thought Jerry is trapped inside the ball,Tom had a plan to creep up on Muscles and Jerry.,Tom saw that he was not in the water anymore
2408,S03E23,7164,7213,why was tom scared and confused?,1,Jerry started kissing Tom.,Tom saw Jerry and Jumbo running.,tom realised that he had tied his hands to a rocket.,Tom heard noises beside tom.,Tom was on a fast swing.
2409,S03E23,7235,7350,why did tom keep checking behind the wall?,0,tom was seeing a different version of jerry each time,because tom was chasing after jerry,Tom wanted to give Jerry a cake as gift.,Tom wanted Jerry to come out of the mouse hole.,tom wanted to hide from jerry
2410,S03E23,7351,7413,why did tom run out with excitement?,3,Tom left to find the first aid kit.,Tom was shocked to see Jerry outside the ball,Tom was chasing Jerry.,tom saw the small version of jerry three times while checking behind the wall,Tom was happy.
2411,S03E23,7456,7499,why did tom let go of the bat and get scared?,4,Tom saw a red fence in front,Tom wanted to hit Jerry with the bat.,Tom was exasperated.,Tom realised he was pointing a gun at himself.,tom saw a big hole and small hole on the wall
2421,S03E24,1400,2395,Why was Jerry dancing?,0,Jerry was dancing to the piano music.,Jerry wanted to have fun on the slippery floor,Tom saw Jerry stretching both of his hands out,The gun Jerry was holding kept tilting backwards.,Jerry was dizzy.
2422,S03E24,2104,2408,why did jerry pull the tassel,2,Jerry thought that he was pulling Quacker's hand.,Jerry wanted to get out of the water ,Jerry wanted to dance with the tassle.,Jerry wanted to trip Tom and make Tom fall down.,Jerry was pulling Quacker out of Tom's mouth.
2423,S03E24,2489,2877,Why was Tom moving his feet?,4,Tom realised that Jerry was sitting on the chair,Tom wanted to kick Mammy Two Shoes.,Tom was impatient.,"Jerry was hugging Tom's leg, which caused Tom to fall while moving forward.",Tom was dancing.
2424,S03E24,2969,3027,why did tom run into the wall,2,To spy on Jerry,Tom was pinned to the wall by the swordfish needle.,because tom was chasing after jerry,Tom did not want to be seen by the kitten,Tom wanted to get Jerry to look outside the hole
2425,S03E24,3657,3781,why did tom crash through the window?,4,Tom slid on the bath mat and crashed into the wall.,Tom was in a hurry to go outside.,Tom wanted to get Jerry's attention,Tom wanted to prevent jerry from entering the ship.,Tom slid off the stairs banister into the window.
2426,S03E24,4100,4710,why did tom start to play the piano,2,because tom wanted to catch jerry with his hands,because tom wanted to reach for the rod,Tom wanted to learn how to play the piano.,Tom climbed on the piano to catch Jerry.,because tom wanted to play waltz on the piano.
2427,S03E24,4615,5465,why did tom throw the score,0,because tom has finished the lesson,Tom wanted the seal to chase after the ball.,Tom aimed the cue ball to Jerry to catch Jerry.,Tom was frustrated,because tom punished himself for bullying jerry
2428,S03E24,5674,6026,why did tom play the piano in the living room,4,Tom wanted to learn how to play the piano.,tom wanted to prevent jerry from entering,Tom wanted to show that he could play the piano with his eyes closed.,Tom wanted to use his head to block the piano cover from falling.,because tom wanted to play waltz on the piano.
2429,S03E24,6216,6403,why did tom play the piano with only one hand,4,Tom's hand was in pain.,Tom was praying.,Tom wanted to learn how to play the piano.,Jerry wanted to take revenge for Tom hitting Jerry.,because tom wanted to reach for the rod
2430,S03E24,6470,6895,why did tom return to play the piano,1,because tom wanted to play waltz on the piano.,because tom failed to catch jerry,Tom wanted to use his head to block the piano cover from falling.,Tom wanted to show that he could play the piano with his eyes closed.,because tom wanted to reach for the rod
2435,S03E25,911,1089,why did spike pick up tyke,3,because spike wanted tyke to stay quiet,Tyke was scared and hid behind Spike.,Spike found that Spike grabbed Tyke upside down.,because spike wanted to stop playing and talk to with tyke,Spike and Tyke were happy.
2436,S03E25,1979,2213,why did spike dig a hole,1,Spike saw the bone with Tom.,because spike wanted to bury the bone,spike jumped up after seeing tom wiggling his tail on the clock,Tom kicked Spike.,Spike was hit by the plank into the water.
2437,S03E25,2566,2722,why did tyke hide behind spike,3,Spike found that Spike grabbed Tyke upside down.,because spike wanted to stop playing and talk to with tyke,because spike wanted to put tyke in the cradle,Tyke was scared and hid behind Spike.,Spike heard Tyke squealing.
2438,S03E25,2757,2870,why did tom wait outside the hole,3,Tom wanted to stop the band playing with the plunger,Spike had pulled Tom up.,The door was back to the door frame while the door was flipped over.,because jerry got inside the hole that tom could not go in,The train plunged into the hole that was in the railway with Tom aboard.
2439,S03E25,2983,3278,why did spike hush to tyke,0,because spike wanted tyke to stay quiet,because spike wanted to put tyke in the cradle,because tyke was hiccuping,Tyke was scared and hid behind Spike.,because spike wanted to stop playing and talk to with tyke
2440,S03E25,3278,3398,Why did Spike wave his hand?,0,Spike was waving to get Tyke's attention.,Spike was looking around for Tom.,Spike extended his arm to grab Tom after Tom ran out of the house.,Spike was angry.,Spike was telling Tom to stop.
2441,S03E25,3401,3506,why was tom's fur separated from body,4,because tom was afraid of spike,The chicken cut Tom's fur after Tom cut the chicken's fur off.,tom was scared,Tom wanted to get away from meathead.,Tom was shocked and jumped out of his skin.
2442,S03E25,3536,3626,Why did Tom climb the tree?,1,Tom was falling and hugged the tree for support.,Tom was trying to get away from Spike.,Jeannie hit Tom with a broom,Tom was high up on the tree,Tom was going to be hit into a tree by the bull
2443,S03E25,3536,3920,why did spike shake the tree,1,Spike was looking around for Tom.,because spike wanted to make tom fall down from the tree,Spike was waving to get Tyke's attention.,Spike was angry.,Spike was knocked out
2444,S03E25,4161,4398,why did jerry nod head,3,Jerry was curious.,Jerry was happy,because jerry wanted to warn the indian mouse not to use the bow again ,because jerry agreed with what spike said,Jerry was feeling sorry for Tom.
2445,S03E25,4522,4689,why did spike throw tom  ,1,Spike was giving Tom a warning to leave Jerry alone.,Spike wanted to throw Tom up the tree.,because spike wanted to grab jerry from tom,because spike heard tyke hiccuping again,Spike wanted to inflict pain on Tom.
2446,S03E25,4845,4985,Why did Tom hug the tree?,3,Tom wanted to get to a higher point on the tree.,Jeannie hit Tom with a broom,Tom wanted to hide from the bird.,Tom was falling and hugged the tree for support.,Tom was trying to get away from Spike.
2447,S03E25,4993,5365,why did tom go back to wait outside the hole,4,Tom wanted to stop the band playing with the plunger,because tom wanted to catch jerry in the hole,Tom saw Jerry hide himself in the small hole.,Tom's golf club kept digging deeper in the hole.,because spike and tyke left
2448,S03E25,5413,5536,why did tom run,3,because joan chased and beat tom with the broomstick.,because tom was pulled back by the roller blinds.,Tom wanted to get the parcel that was delivered,because tom was afraid of spike and tom heard the barking noises.,The yellow glove signalled Tom to stop running.
2449,S03E25,5413,5712,Why was Tom chasing Jerry?,3,Tom was angry at Jerry,Jerry thought Jerry was jumping on the toy instead of Tom.,Tom saw Jerry running away.,Tom wanted to catch Jerry.,Tom did not intend to catch Jerry as Tom was relaxing.
2450,S03E25,5662,5884,why did tom climb up the tree,3,Tom was going to be hit into a tree by the bull,Jeannie hit Tom with a broom,Tom was falling and hugged the tree for support.,Tom was trying to get away from Spike and Tyke.,Tom was looking for Jerry.
2451,S03E25,6181,6339,Why was Jerry whistling?,4,Jerry wanted Butch's attention.,Jerry wanted to get Tom's attention and lure Tom.,The lion wanted to get Jerry's attention.,Cuckoo wanted Jerry's attention.,because jerry wanted to attract tyke
2452,S03E25,6411,6496,Why did Tom jump up and scream?,3,tom was surprised to hear the music,Tom was scared.,tom was frightened,Tom was jumping up and screaming in pain.,tom was shocked
2453,S03E25,6545,6866,why did tom climb up the tree,2,Tom was falling and hugged the tree for support.,Tom was looking for Jerry.,because tom was afraid of spike and spike was looking at tom,because tom was chasing jerry who climbed inside the pipe to the roof,Jeannie hit Tom with a broom
2454,S03E25,7015,7193,Why did Tom climb back up the tree?,2,Tom was falling and hugged the tree for support.,Tom was going to be hit into a tree by the bull,because tom heard barking sounds and was scared.,Tom was looking for Jerry.,A rock hit Tom and sent Tom flying into the tree.
2455,S03E25,7224,7375,why did tom get inside the hole,4,because tom wanted to hide in the hole to avoid explosion,Tom was climbing through the pipe while the pipe fell.,Tom wanted to stop the band playing with the plunger,Tom's golf club kept digging deeper in the hole.,because tom wanted to return to the ground and catch jerry
2465,S03E26,660,990,Why was the mother duck smiling?,4,because mama duck is leaving the egg,The baby duck realised it could not fly with one wing.,The baby duck saw its family.,The baby duck realised it was far away from its family.,The mother duck was watching her eggs hatch into little ducklings.
2466,S03E26,660,1300,Why did Quacker running?,0,Quacker was rushing to catch up with the mother duck and ducklings.,Quacker was shouting for help from Tom.,Quacker saw Tom approaching.,Tom wanted to catch Quacker.,Quacker wanted to hide from Tom.
2467,S03E26,1300,2030,Why did Quacker swim back to shore?,4,Quacker was rushing to catch up with the mother duck and ducklings.,Tom wanted to catch Quacker.,Quacker was waving goodbye to Jerry.,Quacker wanted to try to save Tom from drowning.,Quacker realised he was unable to swim.
2468,S03E26,2030,2175,Why did Quacker scream?,1,Quacker was sad.,Quacker was calling out for his mother.,because Quacker saw jerry getting sliced by tom,Quacker realised that the bottom half of his body was invisible.,The mother duck and ducklings had swam away.
2469,S03E26,2030,2560,Why was Quacker crying?,1,Quacker was calling out for his mother.,The mother duck and ducklings had swam away.,Quacker was calling out for somebody's help to save Tom.,Quacker was waving goodbye to Jerry.,Quacker falls into a bowl with a few drops of water and thought he was drowning.
2470,S03E26,2030,2560,Why did Jerry open his door?,0,Jerry heard Quacker crying.,Jerry wanted to hide as Tom opened the fridge.,Jerry wanted to trap Tom in the oven.,Jerry heard the loud crashing noises.,Jerry wanted to stop Tom from chasing him.
