qid,vid,Start Frame,End Frame,question,answer,a0,a1,a2,a3,a4
2293,S03E19,4780,5450,Why did Mechano axe the hose?,1,Tom wanted to blow Jerry out of the hose.,Mechano wanted to prevent Jerry from crawling through the hose to the mouse hole.,Mechano wanted to kick Jerry out of the house.,Tom wanted to move Jerry in front of Lightning's tail with the axe to decapitate Jerry.,Tom wanted to wash the paint off Tyke with the hose.
995,S02E03,6904,7280,Why did Tom look nervous?,3,Toodles stormed in to rescue Jerry.,Tom had a living fish in his mouth.,Tom broke his teeth from biting into the seashell.,Tom saw the kitchen in a mess.,the captain was scolding tom
328,S01E10,675,1180,Why did Jerry push the vase off the ledge?,4,Jerry wanted to use the pillar to hit Tom to cause the statue head to fall off Tom.,Jerry wanted to get to a height above Tom.,Topsy saw Tom pointing at the vase and to Jerry.,Jerry wanted to trap Tom's hand.,Jerry wanted the vase to hit the sleeping Tom.
2389,S03E22,8415,8925,Why were there explosions?,1,Jerry was getting beaten up by Tom.,The white mouse exploded.,so that the explosive will hit jerry and the explosion will be contained within the room,The explosion from the cannonball destroyed the wall.,The indian mouse light the gunpowder trail on fire.
163,S01E05,4129,4409,why did spike fail to catch jerry?,1,Jerry wanted to hide in Spike's mouth.,jerry ran into a cuckoo clock that pops in and out with jerry hanging on it,"Spike let Jerry know that whenever Jerry was in trouble, Jerry could ring the bell.",Jerry wanted to anger Spike., Jerry wanted to lure Tom into Spikes house.
1618,S02E22,8175,8320,Why did Tom push the lawnmower?,3,Tom left to find the first aid kit.,Tom wanted to change directions of the rolling ball so that it would land inside the golf hole.,because tom saw that the tree was going to fall,Tom wanted to use the lawnmower to run over Jerry and Quacker.,Tom was chasing Jerry.
3781,S05E16,4840,4960,Why was Tom jumping?,1,Tom saw a firework coming towards him.,Tom was in pain., The frog was leaping inside Toms body which caused Tom to fall.,Tom got hit by the hammer.,tom thought that tom was shot by the gun.
3143,S04E22,8455,8940,Why did Tom put a cork onto the woodpecker's beak?,2,Tom wanted to catch the woodpecker.,Tom was angry.,To prevent the woodpecker from chipping Tom.,Tom did not want the woodpecker to disrupt while Tom was dealing with Jerry.,The woodpecker wanted to inflict pain on Tom.
3834,S05E18,3802,4279,Why was Jerry frowning?,0,Tom scrubbed Jerry and hit Jerry with the scrub,because tom kicked jerry out of the ship and a coconut fell on Jerry's head,Jerry bumped his head on a steel sprinkler.,Tom and Jerry got kicked out of the house.,Jerry saw the shark eat Tom
3,S01E01,1759,1960,Why did Tom dip his fingers in the ink?,1,Tom wanted Jerry to mistake Tom's finger for a sausage.,To draw a mouse hole on the wall.,Tom was preparing to eat.,Tom wanted to see if there was ink in the pen.,Tom's hand was in pain.
2935,S04E15,2330,2765,why was tom smiling ,4,Toodles had blown Tom a kiss.,Tom found that the part he applied vanishing cream onto became invisible.,Tom saw that Jerry was stuck.,Tom felt Jerry's tail,because tom was happy to get a large amount of money
2534,S04E02,5013,5308,why did tom stop reading,4,Tom does not want Jerry to look at the book,Tom did not want to read the book.,because tom was relieved,Tom wanted to use the book to hit Jerry.,because tom heard the cats nearby laughing.
2430,S03E24,6470,6895,why did tom return to play the piano,1,because tom wanted to play waltz on the piano.,because tom failed to catch jerry,Tom wanted to use his head to block the piano cover from falling.,Tom wanted to show that he could play the piano with his eyes closed.,because tom wanted to reach for the rod
3715,S05E14,3505,3732,why did tom grab a shuttlecock ,2,Tom pulled the lever to close the door and set some traps on the road.,Tom aimed the cue ball to Jerry to catch Jerry.,tom wanted to hit the shuttlecock with the racket,because tom opened the mouth just as the ball was coming,Tom wanted Jerry to do circus tricks with the ball.
598,S01E17,6484,6692,Why did Tom jump up?,3,Tom blocked the airflow of the jetpack.,Tom wanted to escape from Butch, The frog was leaping inside Toms body which caused Tom to fall.,Tom was in pain from sitting on a bear trap,The boxing glove hit Tom.
907,S01E25,8225,8491,Why did Jerry jump?,4,One of Jerry's feet was flattened.,Jerry thought Jerry was jumping on the toy instead of Tom.,Jerry saw Tom running towards jerry.,Jerry was taunting Tom.,Jerry jumped to avoid getting caught
1713,S02E26,2340,2660,Why did Jerry jump up?,2,Jerry wanted to let Tom see Jerry.,The gun Jerry was holding kept tilting backwards.,Jerry was shocked.,Jerry was trying to get away from Tom by jumping down the pipe.,jerry wanted to ignite the fire in the chimney
4161,S06E06,7500,7911,Why did Tom cover his head?,3,Tom braced for the explosion.,Tom's owner was being hurt by the lion,Tom saw a lot of projectiles coming towards him,Tom wanted to protect his head,because tom wanted to hit jerry that was on tom's head and tom hit himself by mistake
3539,S05E08,5045,5135,Why did Tom and Jerry look shocked?,3,Jerry saw Eagle flying towards Jerry.,Tom and Jerry saw the baby crawling past them in the kitchen.,Jerry suddenly fell into a hole while walking.,Tom and Jerry saw the hammer moving on its own.,Jerry found that he had been caught by a rope.
1384,S02E15,5485,5844,why did jerry stop marching?,3,Tom was playing the instruments.,Jerry could not find the balls following behind Jerry., Jerry realised there was nothing on Jerrys hands.,because jerry wanted to look behind for tuffy,Jerry went to get Quacker an inner tube.
1072,S02E06,2685,2855,Why did Tom look angry?,1,tom peeked through the window and saw jerry inside,Jerry had thrown food at Tom.,Jerry humiliated Tom while Tom was stuck,Tom saw Topsy taking a shower.,because jerry jumped on tom
2991,S04E17,2310,2570,Why did Tuffy run back into the house?,1,Tuffy heard loud noises outside the door.,Tom appeared outside the house wanting to spar with Tuffy.,Jerry showed Tuffy how a cat chases and eats the mouse.,Tuffy was sparring with Tom and hid in the vent to avoid Tom.,Tuffy was looking to find Tom as Tom had chopped Tuffy's hat up.
4433,S06E16,6158,6365,Why did Tom slam against the tree?,3,Jeannie hit Tom with a broom,because tom heard barking sounds and was scared.,Tom was high up on the tree,A rock hit Tom and sent Tom flying into the tree.,Tom was looking for Jerry.
4604,S06E23,3443,3773,Why did Tom scream?,4,Tom was in pain.,Jerry wanted to scare Tom,Tom wanted to catch and inflict pain on Jerry.,Tom was angry.,Tom wanted to attract the attention of St. Bernard.
985,S02E03,3898,4135,Why was Tom's face covered in white foam?,2,Tom had shot on his head,Tom was avoiding the flying corks.,The beer bottles splashed into Tom's face.,Tom was scared.,Jerry punched Tom's lip.
1306,S02E12,7120,7670,Why did Tom hit Topsy on the butt?,0,Tom wanted to punish Topsy for tripping Tom.,Tom hit Topsy's head to help Topsy swallow the sandwiches.,Tom was frustrated,Jerry wanted Tom's attention.,Tom wanted to use Jerry as the tee.
1017,S02E04,5600,5930,Why was Jerry panting?,4,Jerry wanted to use the hot dog to pretend the hot dog was Jerry.,Jerry wanted to hide in the fur.,Jerry was trying to run away from Tom.,Jerry had finally escaped and was looking for Quacker.,Jerry was tired.
3180,S04E23,8300,8770,Why did the baby wink?,2,Tom was shooting at the baby duck.,The baby duck woke up in a shock.,The baby was mischievous.,The baby duck realised it was far away from its family.,Jerry was going to throw the glass off
3100,S04E21,1463,2131,Why did Tom throw the cleaning supplies?,2,because tom saw a dog model at the door of the shop,tom wanted to stop mammy two shoes hitting tom with the broom,tom read the advertisement to ask for a traveling companion,A fly stayed on the window for a while.,because tom wanted to catch jerry
3688,S05E13,4220,4370,Why did Tom holding his foot?,2,Tom was searching for the ground.,Tom wanted to pray,Tom's foot was in pain.,Tom wanted to kick Mammy Two Shoes.,Tom's hand was in pain.
3429,S05E04,8548,8762,Why did Jerry pull Tom's whiskers?,1,Jerry wanted to get Tom's attention.,Jerry pulled Tom's whiskers to use them as strings on a guitar.,Butch wanted to take revenge for Tom hitting Butch.,Jerry wanted Tom to release Quacker in his hand.,Jerry wanted to make Tom open his mouth and take the goldfish out of Tom's mouth.
1763,S03E01,9890,10100,Why did Jerry smile?,2,Jerry saw the table of food.,Jerry saw the piece of cheese,Jerry was delighted.,Jerry saw a watermelon on the table,Jerry took Tom's place as Tom was too tired to take the curtain call.
4860,S06E32,3114,3292,Why did Jerry throw a brick at Tom?,3,to prevent jerry from getting closer to him,Jerry wanted to knock Tom off the car,Jerry was upset at Tom.,Jerry wanted to inflict pain on Tom.,to shoot the cork stopper at tom
1376,S02E15,2420,2820,why did jerry tiptoe slowly?,4,Jerry was rejecting Uncle Pecos.,Jerry kept running into the wall head first.,The balls was chasing after Jerry.,because jerry wanted to avoid the mouse trap,Jerry was trying to be quiet while walking.
2183,S03E15,5700,5950,Why did Tom put the spoon over the fire?,3,tom wanted the firecracker to explode inside the kettle,Tom wanted the firecracker to explode in the hole.,Tom wanted to put Quacker over the fire.,Tom wanted to hurt Jerry with the heat.,Tom was angry.
443,S01E13,4100,4350,why did tom take the lampshade,0,because tom wanted to make a hat,tom wanted to hide his face,Tom saw Jerry through the window.,tom wanted to trap jerry inside the glass,Tom wanted the room to be lit so that Tom could see where Jerry was.
1050,S02E05,4773,4997,why did tom place the plate of milk outside of Jerry's hole?,3,jerry wanted tom to hold the cheese,jerry wanted to remove the mouse trap in the milk,tom wanted jerry to smell the cheese,tom wanted to lure jerry out of the hole with the milk.,Tom wanted to hide Jerry
1694,S02E25,6000,6150,Why did Jerry jump up?,0,Jerry was shocked.,"The pistol ball bounced on Jerry's head, pushing him into the ground.",The gun Jerry was holding kept tilting backwards.,Jerry wanted to hide.,jerry wanted to ignite the fire in the chimney
2622,S04E05,2395,2608,why did spike cover tyke's ears,0,because spike did not want the noise wake up tyke,because tyke was hiccuping,Spike heard Tyke squealing.,because spike wanted to put tyke in the cradle,Tyke was scared and hid behind Spike.
2414,S03E23,8061,8093,why did tom hit into the wall?,1,Tom heard barking noises.,tom was chasing jerry and jerry went into the small hole,Tom did not want to be seen by the kitten,Tom released the rope that connected to the concrete block.,tom was seeing a different version of jerry each time
2620,S04E05,2183,2287,why did spike hold tyke,0,because tyke was hiccuping,Spike inched off the plank and fell into the water.,Spike found that Spike grabbed Tyke upside down.,The charcoal blew up as Spike was lighting the fire.,Tyke was scared and hid behind Spike.
3327,S05E01,6420,6685,Why was Tom hit by the rake?,2,Tom was mocking Spike by inflicting pain on Spike.,"because tom was running and stepped on the shovel, causing the shovel to hit Tom.",Tom stepped on the rake and caused the rake to hit Tom.,Tom wanted to knock Spike out.,tom was chasing jerry and was running towards the door
3426,S05E04,7648,7970,Why was Tom's eyes spinning?,0,Tom was dizzy.,Tom was shocked.,Tom's eyes were in pain,Tom could not believe that Tom saw five Jerry.,Tom saw Jerry through the window.
1738,S02E26,8985,9200,Why did Nibbles throw the firework into the megaphone?,1,Nibbles wanted to shoot the firework into the pipe towards Tom.,Nibbles wanted to hide the firework from Jerry.,Nibbles saw Tom trapping Jerry in the barrel.,Nibbles wanted Tom's hands to be glued to the firework.,Nibbles was leaving to go home.
2172,S03E15,2945,3080,Why was Jerry smiling?,3,Jerry was happy.,Jerry was amused.,jerry was seeing tom get hurt by mammy two shoes,Jerry was feasting on the picnic food.,Jerry saw Tom eating the Jelly.
916,S02E01,1465,1675,Why did Tom hammer Spike on the head?,1,Tom was mocking Spike.,Tom wanted to knock Spike out.,Tom wanted to act like he was going to ax the dog house.,The hammer was stuck in the floor,Jerry unplugged the electromagnet again and the head of hammer fell.
2360,S03E21,6080,6265,Why did Spike build the dog house on a tree?,2,Spike wanted to take Tom away from the dog.,Spike wanted to see what Tom was doing inside the dog house.,Spike thought that the likelihood of the house being destroyed on a tree was smaller.,Spike wanted to hide the bone inside the kennel.,because spike wanted to make tom fall down from the tree
1350,S02E14,3292,3513,Why did Tom scream?,3,Tom was angry.,Spike wanted to chase Tom away.,Tom was scared,Tom's nose was in pain.,Jerry wanted to scare Tom
1419,S02E16,6720,6915,Why did Jerry use a pole on Tom?,4,Tom wanted to wake Jerry up.,Tom wanted to hold Jerry down.,Tom wanted Jerry's attention.,jerry wanted to skate and have fun,Jerry wanted to trip Tom.
1138,S02E07,10300,10890,Why did Jerry open the front door?,4,Jerry wanted to stop Butch from escaping with the food.,because jerry wanted to check if tom was still in front,Jerry wanted to make a hole in the floor.,"Tuffy had closed the mouse hole door after running in, leaving Jerry outside.",Jerry knew that Tom and Butch were about to be thrown out of the house.
4096,S06E04,6375,6995,Why did Tiny grab Tom's neck?,2,Tiny was stopping Tom from running away.,The tiny bulldog saw Tom catch Jerry,"Tiny heard the whistle that Jerry blew, indicating that Jerry was in trouble.",Tom was trying to add pressure to prevent more blood loss. ,Spike was giving Tom a warning to leave Jerry alone.
4624,S06E23,8872,9145,Why did Jerry wave his hand?,1,Jerry's finger was in pain.,Jerry wanted to say goodbye to Tom.,Jerry wanted to balance on the candle,Jerry reached his hand out to Tom to signal to Tom,Jerry wanted to surrender.
632,S01E18,4600,5685,Why did Toots take out a hammer?,1,Tom knocked the door.,Toots wanted to hit Tom.,Toots was avoiding Tom's hugs.,because toots saw tom when toots opened the door, Jerry wanted to use the hammer to pry the nail out of Spikes foot.
3492,S05E07,1011,1218,Why did Nibbles pull Jerry's cloak?,2,Jerry stopped walking suddenly.,Jerry wanted Nibbles to walk in front.,Nibbles was trying to hold on to Jerry's cloak.,Jerry was annoyed at Nibbles.,Jerry and Nibbles saw Tom walking by.
2030,S03E10,4010,4440,Why was Jerry reading the medical encyclopedia?,3,Jerry wanted Tom to hear Tom's heartbeat.,The toy mouse started to move behind,To avoid being caught by Tom,Jerry wanted to find a cure for Tom.,Jerry wanted to show Quacker a picture of a mother duck and a baby duckling.
3778,S05E16,3990,4400,Why did Tom look shocked?,1,tom found nothing in tom's hands ,Tom saw the hose enlarging from the water collecting inside the hose.,Tom saw the ball bounce out of the hole after falling in.,Tom was getting pulled by Jerry.,Tom heard Jerry snoring and saw Jerry on the bed.
3541,S05E08,5300,5900,Why did Quacker grab the napkin?,3,quacker wanted to hide from tom,Quacker was using the spoon as a bridge up the pot.,Quacker wanted to float up in the air together with the air balloon.,Quacker wanted to clean the cream on his body to make himself visible again.,Quacker wanted to jump out of the bed.
3368,S05E02,8750,9085,Why was Jerry running?,4,jerry and tuffy were running away from tom,Jerry saw a car throw a sack into the river.,Jerry was frightened.,Tom saw Jerry shaking and opening the soda bottle.,Jerry was chasing George.
3254,S04E26,4855,5240,Why did Tom throw the flower away?,2,Tom heard Mammy Two Shoes' voice.,So that the flower pot would not break,The flower petals and stem fell off and dropped.,Tom was acting dead by putting a flower on his chest.,Tom wanted to express his love to Toodles.
2582,S04E04,980,1580,Why did Jerry throw a rope?,0,Jerry wanted to steal a sausage.,Jerry wanted to signal to Nipper.,Jerry wanted Tom to think that Tom had hit Jerry.,Tom wanted to lasso Jerry to catch him.,Jerry wanted Tom to pull the dog house instead of Jerry.
2477,S03E26,4340,4835,Why did Jerry whack Tom with a plank?,0,Jerry wanted to inflict pain on Tom.,Tom grabbed the plank to hit Jerry's backside.,Jerry wanted Tom to run on the plank.,Tom caught Jerry,Jerry wanted to spin the board around Tom like a helicopter propeller.
105,S01E03,5429,5598,why did jerry run away?,0,to not get caught by tom," The pistol ball bounced on Jerrys head, pushing him into the ground.",Jerry saw a shadow on the ground.,Jerry saw Tom trapped Cuckoo inside the pot.,Jerry saw a piece of cheese outside the mousehole.
2044,S03E10,8240,8810,Why was Mammy Two Shoes tiptoeing?,1,Mammy Two Shoes was annoyed with Tom.,Mammy Two Shoes was creeping up onto Tom quietly.,Mammy Two Shoes heard the noise over the phone.,Mammy Two Shoes heard the crash by the fridge tray.,Mammy Two Shoes saw the mess and heard the loud noises.
2272,S03E18,6760,6960,Why did Tom put a pipe in Spike's mouth?,2,Tom ran into Spike's mouth.,Tom wanted to inflict pain on Spike.,Tom was taunting the angry Spike who was trying to bite Tom.,Tom wanted to distract Spike., Tom was trying to hit Jerry who had hidden inside Spikes hat.
2851,S04E12,4495,4980,Why did Jerry push the axe?,2,Jerry needed the stick to keep his balance on the string.,Jerry wanted to break Tom's teeth with the hammer.,Jerry wanted the axe to fall and slice Tom.,Jerry wanted to pretend to use the hammer to hit himself.,Jerry wanted the rake to ring the triangle.
3244,S04E26,2600,3060,Why was Jerry pulling Tom's tail?,0,Jerry was trying to pull Tom back as Tom was following Toodles.,Tom wanted to control Jerry.,Jerry and Tuffy wanted to throw Tom.,Tom wanted take Jerry out of the house.,Jerry wanted to lift up Tom with Tom's tail in the blinds.
1998,S03E09,4300,4463,Why did Tom make a funny face at Jerry?,3,To let Jerry know that Jerry was in danger,Tom was staring at jerry after tom found jerry hiding behind the soldier toy.,Tom humiliated himself,Tom was taunting Jerry.,Jerry was angry that Tom had shot the contract.
346,S01E10,8031,8172,why did tom pour the bottle of ketchup on jerry?,3,Tom was reaching for the gun,Jerry wanted to hit Tom with Tom's head in the pot.,Tom wanted to trap Jerry in several containers and throw Jerry down the well.,tom wanted to pour a red liquid that looks like blood on jerry,Jerry wanted to drag Tom on the lid back to the building.
3623,S05E11,4460,4715,Why did Jerry whistle?,1,Jerry saw the shark ,Jerry was calling out to Lightning.,jerry was calling tom,Jerry wanted Butch's attention., Cuckoo wanted Jerrys attention.
530,S01E15,9705,9843,Why was Tom kneeling?,0,Tom was begging Jerry.,Tom was upset.,Tom saw Jerry disguising himself as a statue.,Tom was annoyed.,Tom could not find Jerry and Quacker.
1872,S03E05,5850,6260,Why did Jerry whack Tom with the pan?,1,Tom wanted to knock Jerry out.,Jerry wanted to make Tom open his mouth and take the goldfish out of Tom's mouth.,Jerry pulled Tom's whiskers to use them as strings on a guitar.,Tom wanted to inflict pain on Quacker and Jerry.,jerry tried to swing himself back out from tom's mouth by holding the whiskers
4507,S06E19,5035,5242,Why did Jerry tickle Tom's foot with a feather?,0,Jerry wanted to make Tom laugh.,Jerry substituted Tom's tail for the goldfish.,Jerry wanted to throw Tom over Jerry's shoulder.,Jerry wanted Tom's feet to be crushed by the iron.,Jerry wanted to use the feather as a fan.
4607,S06E23,4138,4481,Why did Tom run off the cliff?,0,Tom did not see the edge of the cliff and ran off the ledge.,Tom was running away from the explosion.,Tom was hit by a coconut.,Tom wanted to avoid getting hurt,"Jerry tripped Tom, causing Tom to fall to the ground."
4679,S06E26,2900,3101,Why did the robot cat cough?,3,The robot cat wanted to chomp down on the robot mouse.,The robot cat wanted the robot mouse to run into the mouth.,The robot cat wanted to catch the robot mouse who dropped himself.,The mouth of the robot cat was full of exhaust.,The robot cat was too tall to pass the door.
401,S01E12,2630,2750,Why did Tom jump up from the bed?,3,Tom bit on the mousetrap,jerry was having fun,tom was surprised to hear the music,Tom was shocked.,Cuckoo pulled up the floor tile and trapped Tom's tail under the floor tile to save Jerry.
4674,S06E25,6700,6880,Why did Jerry breathe a sigh of belief?,3,The top hat suddenly compressed,tom cut the apple on jerry's head in half,jerry was alone,Jerry thought he was free.,Jerry just saw the vehicles moving towards him
3177,S04E23,7590,7710,Why did Tom fall down?,1,Tom saw Mammy Two Shoes was on the way back home.,Tom hit a clothesline and fell.,Tom was annoyed.,Tom slipped and fell off the building.,Tom thought that Tom was dead.
4620,S06E23,7482,7645,Why did Tom turn red?,1,Tom was angry,Tom was in pain.,Tom was covered in tar.,Tom was scared.,tom wanted jerry to mistake tom's finger for a sausage.
1351,S02E14,3549,3900,Why was Jerry smiling?,3,Jerry was amused.,Jerry and Quacker were happy to be on the beach sunbathing.,Jerry saw Tom eating the Jelly.,Jerry was happy to see Tom sleeping.,Jerry was happy that Tom got punished
4779,S06E29,6271,6692,Why did Tom hit the shark with a paddle?,2,Tom was following Jerry who jumped into the sea.,Tom's surfboard was stuck in the door,Tom wanted to hurt the shark.,Tom wanted to use the plank to help Tom fly.,Tom jumped in pain.
3075,S04E20,3215,3470,Why did Tom put Quacker into the oven?,4,Tom wanted to feed Quacker until Quacker became obese that would be more delicious.,Tom wanted to kill Quacker.,Tom put Quacker in a pot together with vegetables as a dish.,Tom wanted to prevent Jerry from saving Quacker.,Tom wanted to appear to be bringing Quacker to his new bedroom to sleep.
1974,S03E08,6015,7030,Why did Tom cut the vegetables?,1,Tom wanted to inflict pain on Jerry.,Tom was adding vegetables to the soup.,Tom saw that Jerry was about to eat the corn,Tom wanted to add the chopped carrots into the fishbowl.,Jerry was standing on the chicken and Tom wanted Jerry to lose his balance.
741,S01E21,8045,8495,Why was Eagle smiling?,1,Eagle realised that Jerry disappeared.,Eagle was excited.,Tom wanted Eagle's attention.,Tom wanted to snatch Jerry away from Eagle.,Eagle realised that he bit a plate and not Jerry.
988,S02E03,4835,5231,Why did Mammy Two Shoes come out of the room?,0,Mammy Two Shoes heard the crash by the fridge tray.,Mammy two shoes was shocked.,Mammy Two Shoes heard the noise over the phone.,Mammy Two Shoes was creeping up onto Tom quietly.,Mammy Two Shoes was chasing after Tom who ran down the stairs.
131,S01E04,4370,5260,Why was Tom sweating?,0,Tom was scared.,Tom was worried.,Tom was feeling cold.,Tom saw the kitchen in a mess.,because tom smelled something and saw black smock
3090,S04E20,6045,6500,Why did Tom catch Jerry in a container?,0,Tom wanted to trap Jerry in several containers and throw Jerry down the well.,Tom threw Jerry back into the mousehole.,Tom became Jerry's slave.,Tom did not want Jerry to notice Tom,jerry wanted to approach tom before jerry started barking
3294,S04E27,6700,6920,Why did Jerry jump out of the baguette?,1,Jerry jumped to avoid getting caught,Tom was swinging to grab the baguette that Jerry was hiding in.,Jerry wanted to hide in the sandwich.,Jerry sneezed and flew backwards.,Jerry saw a water droplet dropping above him
4381,S06E14,7860,8240,Why did Tom point the gun at Jerry and Nipper?,4,Tom wanted to pop the ball that Jerry was holding,Jerry wanted Tom to hold the gun.,Tom saw Jerry running away.,Tom wanted the cook to think that Tom was trying to get Jerry.,Tom wanted to shoot Jerry and Nipper.
1619,S02E22,9475,9600,Why did Tom run away?,1,tom wanted to open his hand to check what he grabbed,The male duck was chasing Tom.,Tom wanted to find Jerry and the pup.,The swordfish was chasing Tom.,because tom was afraid of spike and tom heard the barking noises.
644,S01E18,8460,9645,Why did Tom look shocked?,1,Tom was getting pulled by Jerry.,Tom realised his tail was still on fire.,Tom was holding a crab.,tom found nothing in tom's hands ,Tom saw Jerry tilting a grandfather clock.
2438,S03E25,2757,2870,why did tom wait outside the hole,3,Tom wanted to stop the band playing with the plunger,Spike had pulled Tom up.,The door was back to the door frame while the door was flipped over.,because jerry got inside the hole that tom could not go in,The train plunged into the hole that was in the railway with Tom aboard.
3062,S04E19,7600,8045,Why did Tom stick a white flag out of the door?,1,the peanuts went through the door gap,Tom was surrendering to Uncle Pecos.,to check why there was no explosion sound,tom wanted to let butch in,Tom wanted to prevent Jerry from leaving.
3003,S04E17,5320,5595,Why did Tuffy stick his hat out of the door?,2,Tom wanted Tuffy to stop walking.,Tuffy wanted to disguise himself under the knight's helmet.,Tuffy wanted to check if Tom was outside by sticking the hat out.,Tom appeared outside the house wanting to spar with Tuffy.,Jerry showed Tuffy how a mouse runs into its mouse hole to get rid of a cat.
2905,S04E14,2325,2490,Why did Spike look surprised?,0,Spike saw the hot dogs moving out of his picnic basket.,Spike was restrained by a leash.,Spike realised that Tom had tricked Spike.,Spike heard noises from behind.,Spike saw the moving sandwich.
4714,S06E27,2907,3102,Why did the robot cat extend the legs?,1,The robot cat asked Tom to crouch.,The robot cat wanted to raise himself.,Tom pressed the button to stop the robot cat.,The robot cat was too tall to pass the door.,The robot cat wanted Jerry to pop out.
4736,S06E27,9063,9355,Why did Jerry run away?,3," The pistol ball bounced on Jerrys head, pushing him into the ground.",Jerry saw Tom trapped Cuckoo inside the pot.,Jerry saw a shadow on the ground.,Jerry wanted to run away from Tom after realising Tom was going to eat Jerry.,Jerry saw a piece of cheese outside the mousehole.
4452,S06E17,5073,5646,Why did Jerry drink coffee?,3,Jerry wanted to turn invisible.,Jerry was scared,jerry wanted to be strong again,Jerry wanted to keep awake.,Jerry knew that Tom was about to swing the golf club at Jerry.
1613,S02E22,6080,6446,why did tom get buried?,2,Tom wanted to find Jerry and the pup.,Tom was shocked.,The tree knocked Tom into the ground.,Tom was soaked with the alcohol.,Tom was annoyed.
1183,S02E09,3806,3960,Why did Cuckoo and Jerry shake hands?,2,Jerry was trying to mimic a flying Tom.,Cuckoo wanted to get Jerry's attention,Cuckoo and Jerry succeeded to run away from Tom.,Jerry's finger was in pain.,Tom and Jerry were ready to cooperate.
4759,S06E28,8805,9043,Why did Tom scream?,0,Tom was having a breakdown.,Spike wanted to chase Tom away.,Tom was scared,Jerry wanted to scare Tom,Tom wanted to catch and inflict pain on Jerry.
3229,S04E25,6171,6403,why did tom hit jerry with the record,3,Tom was angry at Jerry,Tom wanted the soda cap to be stuck on Jerry's head.,Tom wanted to inflict pain on Jerry.,tom wanted to stop the music.,The robot cat controlled Tom to hit Jerry.
374,S01E11,4580,4885,why did jerry snatch the firecracker from tom?,2,jerry wanted to approach tom before jerry started barking,Jerry wanted to inflict pain on Tom.,so that tom will snatch it back,Tom wanted to put Jerry inside Tom's suit.,Tom wanted to put Jerry on a plate as a dish.
168,S01E05,4810,5170,Why was Jerry panting?,0,Jerry was relieved.,Jerry was trying to run away from Tom.,Jerry wanted to use the hot dog to pretend the hot dog was Jerry.,Jerry wanted to hide in the fur.,Jerry lifted the dog up.
3501,S05E07,2411,2574,why did the king wake up,0,the king heard the breaking sound , A blue ball fell on Jerrys bed.,Jerry heard a noise from the bottle Tom threw.,Jerry was awakened by the piano keys hitting him., jerry was woken up by toms performance
3158,S04E23,2890,3020,Why did Tom jump up?,3,Tom had bit his tail which was in the sandwich.,Tom was in pain,Tom had bit his tail which he thought was the dessert.,Tom was shocked.,Tom saw Spike was dragged by Tom's fishing hook.
1108,S02E07,3430,3530,Why did Jerry whack Butch on the feet?,4,Jerry wanted to trip Tom.,Jerry was trying to hurt Butch,Butch saw Jerry carrying the ham away., Jerry wanted Butchs attention.,Jerry wanted Tom and Butch to stop chasing him.
4317,S06E12,4839,5045,why did Jerry look scared?,1,Jerry suddenly fell into a hole while walking.,The car open his mouth to try to devour Jerry.,Jerry found that he had been caught by a rope.,tom became smaller than jerry,Jerry saw Eagle flying towards Jerry.
4160,S06E06,7500,7877,Why did Tom get scared?,2,Tom saw the kitchen in a mess.,Toodles stormed in to rescue Jerry.,Tom saw a red fence in front,Tom wanted to steal a chicken drumstick.,Tom saw Spike approaching.
621,S01E18,3225,3400,Why did Jerry start jumping and screaming?,3,Jerry saw a bucket of water below,Jerry was amused.,Jerry wanted to hide.,Jerry was in pain from the heat.,Jerry saw Tom swinging the axe at him
4292,S06E11,5270,5458,Why did Tom fall to the ground?,4,Tom slipped and fell off the building.,"Jerry was hugging Tom's leg, which caused Tom to fall while moving forward.",Tom felt disgruntled.,Tom was punched by the yellow glove.,"Jerry tripped Tom, causing Tom to fall to the ground."
3862,S05E19,1435,1610,Why was Jerry happy?,4,Jerry saw paint.,jerry was happy to be chased by tom,Jerry saw cheese.,jerry was happy to see tom's milk,Jerry saw a watermelon on the table
3297,S04E27,8170,8420,Why did Spike grab the table mat?,0,Spike was grabbing the food by wrapping it up in the table mat.,spike jumped up after seeing tom wiggling his tail on the clock,Spike saw the sandwich move and thought that there was something in the sandwich.,Spike was shocked.,Spike wanted to stop himself falling into the lake.
3648,S05E12,1792,2014,Why did Jerry take the fence out of the grass?,4,Jerry was running away from tom,Jerry saw a bucket of water below,Jerry rolled and bounced around the room until Jerry ran into the wall.,Jerry wanted to block Tom's way.,Jerry wanted to use the fence as a ladder.
3546,S05E08,6680,6795,Why was Tom tongue being pulled?,2,Jerry offered the bone to Tom.,Tom saw Quacker walking with 2 slices of bread like a sandwich.,Invisible Jerry and Quacker wanted to pour aspirin onto Tom's tongue.,Tom wanted to wrap his tongue around Jerry.,Tom saw an edible Jerry.
4468,S06E18,1736,1827,Why did Jerry shake his head?,0,Jerry had water on his head,Jerry was confused,Jerry realised his hat was missing,Jerry wanted to look around,Jerry's finger was in pain.
4050,S06E03,2335,2473,Why did Tom roll the box open?,0,Tom wanted to open the box,Tom saw Jerry go inside the box,Tom wanted Jerry and the pup to slip out of the door.,Tom did not want his owner to find him,tom wanted to kick the box to the basement
