qid,vid,Start Frame,End Frame,question,answer,a0,a1,a2,a3,a4
1683,S02E25,2020,2840,Why did Tom close the windows?,0,Tom was trying to protect himself after hearing a piece of frightening news from the radio.,Tom wanted to hit the tiny bulldog who was in the house so that Tom entered the house.,Tom wanted to search and catch Jerry who had escaped.,Tom wanted to stop Jerry from running away to catch Jerry.,Tom was peeking into the house to look at what Jerry was doing.
219,S01E07,995,3240,Why couldn't Tom stand up?,1,"Tom was running and did not look front, causing him to get caught in a clothesline and fall down.",Tom did not know how to skate or move on the slippery floor,Tom did not want to get hurt by the explosion of the firecracker.,"Jerry poked Tom with a rod to stop Tom spinning, resulting in Tom falling to the ground.",Tom wanted to show Mammy Two Shoes that Tom successfully kept the house clean.
2754,S04E09,7725,8020,Why did Tom and Jerry run away?,4,"Tom and Jerry draw arrows but shot themselves instead of the arrows, causing Tom and Jerry to fly towards each other.",Jerry wanted to warn Tom to dodge the brick by opening Tom's eyelids.,Jerry fell in love with the female mouse and wanted to stay with the female mouse instead of Tom,"If Tom walked away, Jerry would not drop the glass and Mammy Two Shoes wouldn't scold Tom again",Tom and Jerry ran away as did not want to be bullied by the dogs.
1547,S02E20,4500,4800,Why did Jerry look at the book?,2,Jerry crawled under the book to escape Tom when Tom tried to catch him to avoid being eaten,Jerry was trying to convince Quacker that Tom was not Quacker's mother with the picture of the mother duck.,Tom was laughing a lot while reading the book which made Jerry curious about what was in the book,Jerry wanted to hide from Tom to avoid being hurt by Tom.,Jerry wanted to encourage Tuffy to leave the house and face Tom.
363,S01E11,1425,1670,why did jerry open the bottles?,1,Jerry was afraid that Tom would eat Jerry.,jerry wanted the corks to fly and hit Tom,Jerry wanted to inflict pain on Tom so that Jerry could run away.,Jerry wanted to trip Tom in order to get away from Tom who was giving chase.,Jerry wanted to spray Tom with water to wake Tom up.
3714,S05E14,3031,3385,why did Tom's head become flat,1,Tom shot while the gun was bended towards Tom's head after Tom had shoved the gun into the hole,Clint was taking revenge for Tom stabbing Clint by searing Tom's head with the grill basket.,Tom had fallen head over heels with Toodles.,"Tom followed Jerry and ran under the door while chasing Jerry, which caused Tom to turn flat.","Tom was chasing Jerry who ran into a small mouse hole, causing Tom to run straight into the fence."
4254,S06E10,2537,2960,Why did Jerry use a magnet?,4,Jerry wanted the sharp blow to cure Tom's amnesia.,Jerry wanted Spike to think that Tom had stolen the bone again and to go after Tom.,Jerry wanted to set Tom inside the hot air vent to melt Tom.,Jerry wanted to inflict physical pain on Tom.,Jerry wanted to disrupt Tom's plans of laying food to lure Jerry by collecting all the food that Tom laid out.
4518,S06E19,6942,7264,Why did Tom grab Jerry?,1,Jerry heard Mammy Two Shoes coming and wanted to make Tom drop all the plates so Tom would get into extra trouble,Tom wanted to grab Jerry to hurt Jerry.,Jerry wanted to taunt Tom as Jerry knew that Tom would not dare to approach Jerry and the chicken.,so that Tom can get back at jerry for hurting Tom with the wooden cork,jerry felt that Tom was being unfair for not sharing the pie so Jerry attacked Tom
1119,S02E07,5000,5330,Why did Jerry light the oven on fire?,3,Jerry wanted to prevent Tom from getting caught by Mammy Two Shoes if Mammy Two Shoes saw the fire.,Jerry wanted to save Quacker who was about to be cooked and eaten by Tom.,Jerry wanted to throw Tom into the boiling water to inflict pain on Tom.,Jerry wanted to inflict physical pain on Tom and Butch to get them to stop chasing him.,Jerry wanted to make it hot for Tom to melt Tom who was a block of ice.
3344,S05E02,1556,1965,Why was George standing on a chair?,0,George did not want to touch the ground as George was scared of mice.,George was terrified of mice and wanted to run away from Jerry.,george was annoyed that Tom cut the newspaper that george was reading,George was terrified of the mechanical mouse and tried to get away by going through the armchair and crashing into the wall behind.,George was terrified of Jerry and jumped to the ceiling to avoid Jerry.
1247,S02E11,1410,1615,Why did Jerry open the cupboard?,3,Jerry was curious to see who was crying outside the door.,because jerry wanted to write his last will for Tom.,Jerry was curious to see who was outside the door.,Jerry wanted to inflict pain on Tom so that Jerry could run away.,Jerry was curious to find out what was happening.
3120,S04E22,2840,3440,Why was Jerry rushing around?,1,Jerry was running away as Jerry did not want to be eaten by Tom.,Jerry wanted to stop the woodpecker from destroying his furniture.,There was a vehicle behind Jerry and Jerry did not want to get run over by the vehicle and get hurt,because jerry did not want to get physically hurt,Jerry's tail was stuck in the bubblegum and Jerry could not move so Jerry was running to try to get out
424,S01E12,10395,11040,Why did Tom look scared?,1,Tom wanted to be dancing with Toots instead of Jerry.,Tom dislikes castor oil.,Tom was in pain.,Tom did not expect someone to drag him by the neck.,Tom did not want others to see him as a bully for intentionally pushing Jerry into the hole.
2808,S04E11,3244,3435,why did Tom start to play the yarn ball,4,Tom wanted to lure the seal outside to catch the seal.,Tom wanted to inflict pain on Jerry by hitting Jerry with the balls.,because jerry hit the ball and whacked Tom's head to make Tom scream as the ball rolled towards Tom's mouth.,Tom wanted the seal to chase the ball so that Tom could bury Jerry without the seal seeing.,because Tom was afraid that joan would abandon Tom
3867,S05E19,1820,2638,Why was Jerry dancing?,4,Tom wanted to grab Jerry's hands so Tom could whack Jerry.,Tom had mistaken Jerry's hand gestures as Jerry asking Tom for a dance,Jerry became dizzy after Jerry hit himself on the head.,Jerry pretended like he was skating to have fun,Jerry was having fun with shaking his body so that Jerry started dancing
1588,S02E21,8580,9045,Why did Jerry turn on the tennis ball machine?,4,Jerry wanted to annoy Tom by causing Tom to hit and crack an egg.,Jerry saw the bowling balls roll back down towards them and did not want to get hurt by the bowling balls,Tom was chasing and trying to eat Jerry so Jerry dived into the bowling ball to try to hide from Tom to not be eaten,Jerry wanted the sharp blow to cure Tom's amnesia.,Jerry wanted to hit Tom and Butch with the balls so that they would stop chasing him.
3638,S05E11,8425,8750,Why was Tom chasing Jerry?,0,Tom wanted to catch Jerry to get back at Jerry tying Tom's whiskers and mocking Tom.,Jerry wanted to lead Tom towards the hole in the floor to make Tom fall.,Jerry wanted to release smoke around Tom to blind Tom.,Jerry wanted to entertain himself by jumping on Tom,Jerry was taunting Tom by bringing a first aid kit which made Tom angry at Jerry
107,S01E03,6140,6282,why did Tom smile at the gift box?,4,Tom was impressed by the flower and the kisses from jerry,mammy two shoes asked Tom to come back into the house to catch jerry,Tom thought that he had put his tail in the bucket of ice and put out the fire.,Tom was happy that he caught the fish and get to eat the fish,Tom was happy he found jerry so that Tom can attack jerry
3813,S05E17,5380,5585,Why was Jerry laughing?,1,Jerry was happy that Tom and Butch got kicked out of the house and Jerry was safe.,Jerry found it funny that both Tom and the persian cat fell after Jerry kicked the chair.,Tom accidentally threw a bowling ball on himself so Jerry was laughing at Tom humiliating himself,jerry was amused that Tom was getting hurt on screen,Jerry was having fun disturbing Tom during Tom's performance.
2448,S03E25,5413,5536,why did Tom run,4,because jerry had attached the roller blinds onto Tom's suit.,Jerry hid in the glove and disguised himself to stop Tom who was running.,Tom was shocked to see Spike growling when Tom thought that Spike was knocked out.,because Jerry was threatening to wake Spike up by banging a spoon and frying pan near Spike's ears.,"because jerry imitated spike to bark behind Tom, causing Tom to run away."
960,S02E02,4530,4650,Why did Flappy open his mouth?,1,Tom wanted Jerry to run into Tom's mouth to eat jerry,Flappy wanted to eat Jerry.,Tom thought that Jerry would continue walking and walk into Tom's mouth and get eaten by Tom,Jerry was afraid that Tom would eat Jerry.,Flappy wanted to throw the reel at Tom as Flappy had chomped all of Tom’s fishing pole and swallowed the reel.
1581,S02E21,6715,6885,Why did Jerry jump onto Butch's head?,3,Jerry had a plan to pass Butch a heavy light bulb to throw at Tom.,Jerry tried to escape by running out of the second hole but Butch was already there waiting for Jerry so Jerry was surprised,Jerry was hitting Butch's fingers with a hammer to hurt Butch since Butch's fingers were stuck under the wall,Jerry wanted Tom to inflict pain on Butch so that Jerry could run away.,Butch wanted to get the ham back from Jerry.
2293,S03E19,4780,5450,Why did Mechano axe the hose?,0,Mechano wanted to catch and throw Jerry out of the house.,Mechano was using weapons to break through furnitures that were in the way in order to chase mice.,Tom knew that Jerry was inside the hose and wanted to blow the hose so that Jerry would be blown out of the other end.,Mechano was fulfilling his responsibility as a mouse-catcher.,Tom wanted to use the axe and Lightning's tail as a tool to kill and get rid of Jerry.
995,S02E03,6904,7280,Why did Tom look nervous?,0,Tom was scared about getting into trouble for the mess in the kitchen after Tom's vision had cleared up.,Tom was afraid of angry Toodles.,"Tom's head fell into a fish bowl, causing a fish to go into Tom's mouth which made Tom uncomfortable.",Tom listened to the captain's scolding and was afraid of losing his job.,Tom was in pain.
328,S01E10,675,1180,Why did Jerry push the vase off the ledge?,3,Topsy misunderstood Tom's instructions of asking Topsy to hit Jerry with the vase.,Jerry wanted to get to a height above Tom in order to hit Tom with a spiked ball.,Jerry wanted Tom's statue head to fall off to expose Tom's disguise to the guards.,Jerry wanted to inflict physical pain on Tom.,Tom wanted to trap Tom's hands so that Tom could not catch Jerry.
2389,S03E22,8415,8925,Why were there explosions?,1,"Tom fired the cannonball towards the painting, through Jerry's pipe, and caused the wall to explode.",The white mouse exploded after being kicked by Tom.,"Tom created a gunpowder trail by running into the house, causing the house to explode with the gas and oil cans.",Tom wanted to hurt Jerry with the explosive.,"Jerry was unable to run into the mouse hole and escape Tom, hence Jerry was caught and beaten up by Tom."
163,S01E05,4129,4409,why did spike fail to catch jerry?,0,jerry went in back into the cuckoo clock every time spike was jumping and trying to bite Jerry,Jerry knew that Tom was afraid of Spike and would not catch Jerry if Jerry hid inside Spike.,"Jerry tried to stop Spike by standing in front of Spike, but Spike was asleep and did not see Jerry.",Jerry wanted to trigger Spike to get Spike to start running so that Spike would get caught in the yarn and damage the house items.,because jerry tried to stop spike and stood in front of spike
1618,S02E22,8175,8320,Why did Tom push the lawnmower?,4,Tom wanted to manipulate the ball in order to win the golf game.,Tom wanted to save Jerry who pretended to be shot by the gun.,Tom wanted to hit and inflict pain on Jerry using the pan.,"Tom could see Quacker and Jerry crawling under the carpet, and wanted to hit them once they exited the carpet.",Tom was chasing Jerry and Quacker with the lawnmower to physically hurt them.
3781,S05E16,4840,4960,Why was Tom jumping?,3,"Tom had fallen into a tub of hot water, causing him to burn his skin and bounce around in pain.",Tom was hurt as Tom put his own tail into the hot pot.,Tom was hit by the hot air that made Tom in pain,Tom was in pain from being electrocuted by the electricity line.,Tom was scared of the explosion from the firework.
3143,S04E22,8455,8940,Why did Tom put a cork onto the woodpecker's beak?,1,The woodpecker had chipped Tom's deck chair.,Tom wanted to get rid of the woodpecker in order to continue attacking Jerry.,The woodpecker had caused the deck chair to snap on Tom.,Tom wanted to use an air pump to pump Jerry out of an exact hole.,The woodpecker was annoyed at Tom who had hit the egg the woodpecker was in.
3834,S05E18,3802,4279,Why was Jerry frowning?,1,Jerry wanted to see if Tom was okay after being eaten by the shark.,Jerry was angry at Tom for scrubbing and hitting Jerry with the scrub when Jerry was trying to relax,Tom and Jerry were angry at Lighting for causing them to get kicked out of the house.,Jerry realised that it was Tom who dropped Jerry on top of a marching ant army and caused Jerry to hit his head on the sprinkler.,Jerry was angry that Tom prevented jerry from entering the ship and going on the cruise.
3,S01E01,1759,1960,Why did Tom dip his fingers in the ink?,4,Tom's hand was in pain from hitting Jerry with the vase.,Tom was excited to eat Jerry who was on Tom's plate.,Tom thought there was no ink in the pen as the ink did not come out when Jerry pulled the pen.,Tom wanted to trick Jerry to mistake Tom's finger for a sausage so that Tom could catch Jerry when Jerry tried to steal Tom's finger.,Tom was trying to trick Jerry by drawing a fake mouse hole on the wall.
2935,S04E15,2330,2765,why was Tom smiling ,2,Tom was happy that he caught Jerry ,Tom was happy with himself for throwing Jerry into the ocean,because Tom was dreaming the life that Tom was rich,Tom was delighted that Tom could take revenge on Jerry.,Tom was in love with Toodles.
2534,S04E02,5013,5308,why did Tom stop reading,1,Tom was trying to not allow Jerry to read the book so that Jerry will become more curious.,because some cats were reading the same book nearby and laughing at Tom,Tom thought that he had caught Jerry in the curtain and used the book to repeatedly hit Jerry. ,Tom did not want to share the book with Jerry and wanted to keep the book all to himself.,Tom stop reading the book after Tom felt sleepy.
2430,S03E24,6470,6895,why did Tom return to play the piano,2,Tom had to use his feet to play the piano as Tom was trying to catch Jerry with Tom's hands.,jerry fell into the violin and Tom wanted to get jerry out of the violin,because Tom wanted to stop jerry from returning to the hole by playing the piano for Jerry to dance along.,Tom saw the piano cover falling and wanted to prevent the piano cover from falling on Jerry.,Tom wanted to show off his piano skills.
3715,S05E14,3505,3732,why did Tom grab a shuttlecock ,0,Tom found that jerry was hiding inside the shuttlecock and wanted to hit jerry,because jerry hit the ball and whacked Tom's head to make Tom scream as the ball rolled towards Tom's mouth.,Tom pulled the lever to close the door and  set some traps on the road to prevent Jerry from entering the mansion.,Tom wanted Jerry to do circus tricks to entertain Toodles.,Tom aimed the cue ball to plug the pocket to stop Jerry from hiding in the pocket.
598,S01E17,6484,6692,Why did Tom jump up?,2,Tom was in pain.,Butch was chasing Tom with a shotgun so Tom jumped through the window to escape Butch and avoid getting hurt,Jerry pushed the bear trap behind Tom and Tom sat on it so the bear trap snapped and hurt Tom,Tom was hurt as Tom put his own tail into the hot pot.,Tom was in shock that Topsy was making friends with Jerry instead of catching Jerry.
907,S01E25,8225,8491,Why did Jerry jump?,0,Butch and Tom were going to catch Jerry and Jerry was surrounded so Jerry jumped to get out of the way and avoid getting caught,Jerry wanted to anger Tom into bullying Jerry so that Jerry could whistle for Spike to come and hit Tom.,Jerry ran away as Jerry did not want to be caught by Tom.,Jerry wanted to dodge Tom's hand that was chasing Jerry.,Jerry wanted to entertain himself by jumping on Tom
1713,S02E26,2340,2660,Why did Jerry jump up?,4,Jerry knew that Tom was going to catch Jerry.,Jerry ran away as Jerry did not want to be caught by Tom.,Jerry saw Lightning coming towards him at a fast speed.,Jerry wanted to stop Tom from making noise.,Jerry saw Nibbles holding a lit firework.
4161,S06E06,7500,7911,Why did Tom cover his head?,0,Tom wanted to protect himself and minimize the damage from crashing into the red fence,Tom did not want to watch his owner get hurt by the lion so Tom covered his eyes,Tom was afraid of the explosion from the pot.,because jerry was dancing on Tom's head that annoyed Tom and Tom wanted to hit jerry but hit himself accidentally.,Tom saw lots of projectiles flying towards him and was covering himself to shield himself from the projectiles
3539,S05E08,5045,5135,Why did Tom and Jerry look shocked?,4,Jerry was pulled back by the rope around his neck and caught by Tom.,Tom and Jerry were stunned to see the baby in the kitchen and not in the crib.,Jerry did not expect to see Eagle coming to snatch the sandwich from Tom.,Jerry walked over Tom and got into Tom's mouth underneath the towel.,"Tom and Jerry did not expect that a hammer, an inanimate object, could move on its own and they were taken aback."
1384,S02E15,5485,5844,why did jerry stop marching?,0,because jerry wanted to check if tuffy was following jerry to ensure that Tuffy was safe.,Jerry wanted to run away from Tom and Jerry was afraid of being hit by Tom.,Jerry was frustrated at Quacker's inability to swim.,Jerry thought that he had gotten rid of the balls and was safe.,Tom's mouth was opened in front of Jerry so Jerry stopped to avoid being eaten
1072,S02E06,2685,2855,Why did Tom look angry?,0,"Tom had not managed to whack Jerry, yet Tom had more food thrown at him.",Tom was displeased that Topsy was taking a shower instead of catching Jerry.,Tom thought that jerry closed the door and locked Tom outside,"When Tom got stuck in the hole, Jerry humiliated Tom by playing with Tom's lips so Tom was angry at Jerry",because Tom felt pain as jerry was jumping on Tom
2991,S04E17,2310,2570,Why did Tuffy run back into the house?,2,Tuffy wanted to poke Tom through the botTom of the vent in order to inflict pain on Tom.,Tuffy heard loud noises from Tom chasing Jerry outside the door.,Tuffy was scared by Tom and ran back into the house to avoid Tom.,Tuffy was nervous and did not dare to step out of the house.,Tuffy was scared as Jerry showed Tuffy how a cat eats mouse and Tuffy did not want to be eaten by a cat.
4433,S06E16,6158,6365,Why did Tom slam against the tree?,1,Tom got hit with a broom by Jeannie so Tom hid behind the tree to avoid getting hurt again ,Jerry shot a rock at Tom which slammed Tom into the tree.,Tom was holding onto the tree branch so that he would not fall and hurt himself,because jerry imitated spike to bark at Tom to scare Tom into climbing up the tree.,Tom wanted to catch and inflict pain on Jerry.
4604,S06E23,3443,3773,Why did Tom scream?,4,Tom was going to harm Jerry after deciding to give up the million dollars.,Jerry hurt Tom by biting Tom's finger so Tom shouted in pain,"Tom was angry after Jerry had caused Tom to fall into the fountain, and was determined to catch Jerry.",Jerry wanted to get revenge and scare Tom back,Tom wanted St. Bernard to get out of the house so that Tom could catch Jerry.
985,S02E03,3898,4135,Why was Tom's face covered in white foam?,3,Tom shot while the gun was bended towards Tom's head after Tom had shoved the gun into the hole,Tom did not want to get hit and hurt by the flying corks.,Jerry punched Tom's lip unknowingly while sleepwalking.,Tom shook the beer bottles which caused the corks to fly out and the beer to splash into Tom's face.,Tom saw that he was going towards the crusher and was scared to be crushed
1306,S02E12,7120,7670,Why did Tom hit Topsy on the butt?,0,Tom was angry that Topsy tried to protect Jerry and tripped Tom.,"Tom fed Topsy with a stack of sandwiches which was stuck in Topsy's throat, so Tom hit Topsy to push the sandwiches down.",Tom had caught Jerry and wanted to make Jerry work for Tom as revenge.,Jerry wanted Tom to play with jerry.,Tom kept hitting the floor because Tom was frustrated that he could not stop Jerry leaving
1017,S02E04,5600,5930,Why was Jerry panting?,0,Jerry's repeated attempts to cut Tom's fingers were futile.,Jerry wanted to hide and escape Tom's chase.,Jerry was running away as Jerry did not want to be eaten by Tom.,Jerry wanted to trick Tom to grab the hot dog instead of grabbing Jerry.,Jerry wanted to ensure that Quacker was safe from Tom.
3180,S04E23,8300,8770,Why did the baby wink?,4,Jerry was going to throw the glass off after Tom backed off ,The baby was scared of the pain from the bullets shot by Tom.,The baby duck was afraid of being hurt by Jerry.,The baby duck did not want to be separated from the flock.,"The babysitter claimed that the baby was no trouble at all, when in fact the baby was constantly in dangerous situations and being saved by Tom and Jerry."
3100,S04E21,1463,2131,Why did Tom throw the cleaning supplies?,0,Tom wanted to stop cleaning and apply for the traveling companion in the newspaper.,because Tom wanted to steal and wear the model dog head,Tom was annoyed as he was constantly getting hit by the broom,Tom was following Mammy's instructions to clean the house.,because Tom wanted to appear helpful to Joan by catching jerry
3688,S05E13,4220,4370,Why did Tom holding his foot?,0,"Tom tried to use a catapult, but the rock landed on his foot which caused him to jump up in pain.",Tom saw that he was going towards the edge of a beam and was praying to not get hurt,Tom was searching for the ground as he realised that he was hanging in the air.,Tom's hand was in pain from hitting Jerry with the vase.,Tom was being playful as Tom was drunk and wanted to kick Mammy Two Shoes.
3429,S05E04,8548,8762,Why did Jerry pull Tom's whiskers?,3,Butch wanted to inflict physical pain on Tom.,Jerry wanted to ask Tom to allow Jerry to do the conducting.,Jerry wanted to save Quacker from Tom.,Jerry wanted to inflict pain on Tom and agitate Tom to continue the fight.,Jerry wanted to stun Tom and take the chance to run away with the goldfish.
1763,S03E01,9890,10100,Why did Jerry smile?,1,Jerry likes cheese so Jerry was happy when he saw cheese,Jerry was bowing to the audience as the concert was over.,Jerry was happy that there was a watermelon on the table for him to eat,Jerry wanted to take credit for the performance.,Jerry was excited to eat the food on the table.
4860,S06E32,3114,3292,Why did Jerry throw a brick at Tom?,3,jerry felt that Tom was being unfair for not sharing the pie so Jerry attacked Tom,Tom wanted to get rid of Jerry.,Tom messed with Jerry before so Jerry kicked Tom off the car as revenge,Jerry wanted to break the pot Tom was in so that Tom would sink and drown in the tub of water.,Tom hit Jerry first as Tom was afraid that Jerry would hurt Tom.
1376,S02E15,2420,2820,why did jerry tiptoe slowly?,2,jerry did not want to get caught by spike or Tom.,Jerry was trying to walk softly to avoid being caught by Tom.,Jerry did not want to wake Tom up.,Jerry was tiptoeing to be as quiet as possible to avoid being seen by Tom.,Jerry wanted to sneak out of the mouse hole in order to avoid being caught by Tom.
2183,S03E15,5700,5950,Why did Tom put the spoon over the fire?,2,Tom saw jerry inside the kettle and wanted the firecracker to explode inside the kettle and hurt Jerry,Tom wanted to hurt Jerry with the explosion of the firecracker.,Tom wanted to take revenge for Jerry spitting soup at Tom.,Tom was angry that Jerry caused Toodles to be mad at Tom.,Tom wanted to inflate with air to get Jerry out of the water in order to catch Jerry.
443,S01E13,4100,4350,why did Tom take the lampshade,0,Tom wanted to wear a hat and look good.,Tom was hungry and wanted to catch and eat Jerry.,Tom wanted to catch jerry,Tom turned on the lights so that Tom could see Jerry in order to shoot Jerry.,Tom wanted to trick jerry into thinking that Tom was not behind jerry 
1050,S02E05,4773,4997,why did Tom place the plate of milk outside of Jerry's hole?,3,Tom wanted to shoot and catch Jerry after Jerry was lured out of the hole by the cheese.,Tom wanted to lure Jerry out of the mouse hole with the food in order to catch Jerry.,Tom put a cheese down as bait since Tom knew Jerry liked cheese and would come to get it and fall into Tom's trap,Tom wanted to hurt jerry by tricking Jerry into drinking milk with chemicals inside.,Tom was teasing jerry with the cheese since jerry cannot eat the cheese
1694,S02E25,6000,6150,Why did Jerry jump up?,0,Jerry was shocked that Tom was pointing the gun at the lion.,Jerry knew that Tom was going to catch Jerry.,A pistol ball was shot from Tom's gun which bounced off several objects to hit Jerry.,Jerry did not want to be caught by Tom.,Jerry ran away as Jerry did not want to be caught by Tom.
2622,S04E05,2395,2608,why did spike cover tyke's ears,2,because spike wanted comfort and put Tyke to sleep.,Spike knew that Tyke was having a bad dream and wanted to comfort Tyke.,because spike saw Tom hitting jerry with the shovel and did not want Tyke to hear the noise.,because tyke was asleep after Spike cradled Tyke to sleep,Spike realised that he had grabbed Tyke upside down as Tyke was covered in mud.
2414,S03E23,8061,8093,why did Tom hit into the wall?,4,Tom wanted to ambush Jerry to trap Jerry in a vase.,Tom wanted to ambush the kitten and catch it,Tom wanted to figure out what was happening as Tom saw Jerry in different size ,Tom hid behind the wall to spy on Jerry and wait for Jerry to be caught by the mouse trap so that Tom could eat Jerry,Tom was to be able to enter in the small hole
2620,S04E05,2183,2287,why did spike hold tyke,4,because spike saw Tom hitting jerry with the shovel and did not want Tyke to hear the noise.,Spike was protecting Tyke from Tom who was chasing Jerry.,Spike realised that he had grabbed Tyke upside down as Tyke was covered in mud.,because spike wanted to go close to Tom quietly,because spike wanted comfort and put Tyke to sleep.
3327,S05E01,6420,6685,Why was Tom hit by the rake?,4,Tom wanted to knock Spike out and take the opportunity to get away from Spike.,"Tom knew that Spike would not be able to reach Tom as Spike restrained by a leash, so Spike would not be able to hit Tom back.",Tom could not stop himself in time while running and knocked into spike,"because jerry was running around spike and dodged when Tom swung the axe, causing Spike to be hit.",Tom put the rake on the ground to block Spike but accidentally stepped on it instead.
3426,S05E04,7648,7970,Why was Tom's eyes spinning?,4,Tom saw the huge bubble that Jerry was blowing and became terrified.,Jerry punched Tom in the eye which made Tom's eye hurt and made Tom hold his eye in pain,Tom saw hallucinations because Tom was drunk and Tom saw five Jerry that Tom could not believe.,Tom was hungry and wanted to catch and eat Jerry.,"Jerry had waved a red flag in Tom's eyes, making Tom dizzy."
1738,S02E26,8985,9200,Why did Nibbles throw the firework into the megaphone?,0,Nibbles knew that Jerry would scold him for playing with fireworks. ,Nibbles was being turned away from Jerry who believed that Nibbles would never make a good mouseketeer.,Nibbles was afraid that Jerry was caught by Tom and did not want Jerry to be in danger.,Nibbles wanted to harm Tom in order to save Jerry.,Nibbles wanted to save Jerry who was being chased by Tom.
2172,S03E15,2945,3080,Why was Jerry smiling?,1,Jerry was amused to see Tom getting washed in the washing machine.,Jerry was happy to be eating the delicious food.,Jerry was delighted that the robot mouse had successfully stolen the cheese.,jerry was happy that his plan worked,Jerry was amused when Tom wobbled after eating the jelly.
916,S02E01,1465,1675,Why did Tom hammer Spike on the head?,4,Jerry angered Tom after waking Tom up so Tom picked up the hammer to hurt Jerry,Jerry kept coming out of the mouse hole so Tom was slamming the hammer down in front of the mouse hole to try to hit Jerry,Tom thought that Jerry was sitting on Tom's head and wanted to hit Jerry.,Tom wanted to hit jerry with the hammer,Tom wanted to knock Spike out so that Tom could tie Spike up.
2360,S03E21,6080,6265,Why did Spike build the dog house on a tree?,3,because spike wanted to catch Tom who climbed up the tree,Spike wanted to prevent the bone from being stolen while Spike slept.,Spike wanted to protect his friend Tom from the dog.,Spike wanted to protect his dream house.,Spike was suspicious of Tom's behaviour of sticking his head into the dog house.
1350,S02E14,3292,3513,Why did Tom scream?,2,Tom was shouting in pain since the cover fell on Tom's foot,"Tom was angry after Jerry had caused Tom to fall into the fountain, and was determined to catch Jerry.",Tom was in pain as the mouse trap clipped Tom's nose.,Jerry hurt Tom by biting Tom's finger so Tom shouted in pain,Tom woke up from a nightmare 
1419,S02E16,6720,6915,Why did Jerry use a pole on Tom?,4,Tom wanted to hold Jerry down to hit Jerry with a hammer.,Tom wanted to use Jerry as the live bait.,Tom wanted to let Jerry know that Jerry was about to be caught.,Jerry was walking in place on the pole to cause the pole to spin and so that Tom would lose his balance.,Jerry wanted Tom to fall down and stop chasing the woodpecker.
1138,S02E07,10300,10890,Why did Jerry open the front door?,3,Jerry was stuck outside the mouse hole with Tom in pursuit and Jerry wanted Tuffy to open the door.,Jerry wanted Butch to fly out of the house without the bassinet of food.,Jerry wanted Tom to walk and fall into the hole.,Jerry wanted to help Mammy two shoes throw Tom and Butch out of the house so that Tom and Butch stop chasing him.,because jerry saw Tom behind and got confused.
4096,S06E04,6375,6995,Why did Tiny grab Tom's neck?,0,Tiny was trying to save Jerry who was blowing the whistle inside of Tom's mouth.,Tom wanted to prevent blood loss so that Tom would not die.,Spike heard Jerry's whistle and came to save Jerry from Tom and give Tom a warning.,Tiny was angry at Tom and wanted to grab Tom and roll Tom away.,The tiny bulldog wanted to hurt Tom to save Jerry
4624,S06E23,8872,9145,Why did Jerry wave his hand?,4,Jerry wanted Tom to start chasing Jerry.,Jerry wanted to touch Tom who was extremely hot and scalded himself.,Jerry was surrendering as Tom was pointing a gun straight at Jerry.,Jerry reached his hand out to signal to Tom to give Jerry the fly swatter,Jerry was waving goodbye to Tom who got drunk and jumped away.
632,S01E18,4600,5685,Why did Toots take out a hammer?,2,Toodles wanted to let Tom get inside the house.,Toodles thought that Tom wanted to eat Jerry and Toodles wanted to protect Jerry.,Toots wanted to inflict pain on Tom to get him to stop flirting with her.,Toots was surprised that Tom had changed his appearance.,Toots was not interested in Tom.
3492,S05E07,1011,1218,Why did Nibbles pull Jerry's cloak?,1,Jerry was annoyed that Nibbles had tripped Jerry and that Nibbles let the female mouse walk over him.,Nibbles was trying to hold on to Jerry's cloak to avoid falling off the edge.,Jerry asked Nibbles to stop but Nibbles did not see and kept walking forward until Nibbles bumped into Jerry.,Jerry and Nibbles wanted to avoid being seen by Tom.,Jerry was annoyed that Nibbles had stood on top of Jerry and pushed Nibbles forward to walk in front of Jerry.
2030,S03E10,4010,4440,Why was Jerry reading the medical encyclopedia?,0,Jerry was concerned about Tom.,Jerry was trying to convince Quacker that Tom was not Quacker's mother with the picture of the mother duck.,Jerry crawled under the book to escape Tom when Tom tried to catch him to avoid being eaten,The toy mouse started walking away which made Jerry confused since Jerry thought that the toy was a real girl mouse,Jerry wanted to connect the stethoscope to the clock to trick Tom.
3778,S05E16,3990,4400,Why did Tom look shocked?,1,Tom was surprised at Jerry's strength as Tom was pulled by Jerry to go through the mouse hole.,Tom thought that the water was flowing into the mouse hole and did not expect the water to collect inside the hose.,Tom expected to win the game after the ball rolled into the hole but did not expect the ball to bounce out of the hole.,Tom did not expect to see Jerry in the room after trapping Jerry and blocking the door.,Tom did not expect that nibbles could escape from Tom's hands
3541,S05E08,5300,5900,Why did Quacker grab the napkin?,3,Quacker wanted to float and head south for migration.,"Quacker wanted to escape from Jerry, who was running with Quacker's bed, to go back to find Tom.",Quacker was ready to throw himself into the boiling water to be cooked.,Quacker wanted to be seen by Jerry in order to explain his plan to Jerry.,quacker wanted to hide from Tom to avoid being caught by Tom.
